Текущее время: 2024-12-12 10:58:29, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.53 0.56 0.56 3/1266 10504
Текущее время: 2024-12-12 11:52:32, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.11 1.11 1.17 1/1291 14207
Текущее время: 2024-12-12 11:52:38, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.02 1.10 1.16 2/1291 14233
Текущее время: 2024-12-12 11:54:31, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.69 0.94 1.09 1/1285 14288
Текущее время: 2024-12-12 11:54:39, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.64 0.92 1.09 1/1285 14320
Текущее время: 2024-12-12 11:54:40, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.64 0.92 1.09 1/1285 14322
Текущее время: 2024-12-12 11:54:47, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.54 0.89 1.08 1/1285 14346
Текущее время: 2024-12-12 11:54:53, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.49 0.88 1.07 1/1274 14368
Текущее время: 2024-12-12 11:55:00, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.45 0.86 1.06 1/1273 14392
Текущее время: 2024-12-12 11:55:08, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.38 0.83 1.05 1/1273 14426
Текущее время: 2024-12-12 11:55:14, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.35 0.82 1.05 1/1270 14448
Текущее время: 2024-12-12 11:55:21, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.38 0.81 1.04 1/1268 14474
Текущее время: 2024-12-12 11:55:28, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.43 0.81 1.04 1/1287 14535
Текущее время: 2024-12-12 12:04:07, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.82 0.62 0.82 2/1520 15179
Текущее время: 2024-12-12 12:05:31, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.50 0.56 0.79 3/1544 15286
Текущее время: 2024-12-12 12:07:28, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.86 0.64 0.79 4/1541 15368
Текущее время: 2024-12-12 12:08:17, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.71 0.64 0.78 1/1552 15466
Текущее время: 2024-12-12 12:16:21, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.97 0.90 0.86 1/1607 17036
Текущее время: 2024-12-12 12:16:29, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.90 0.89 0.85 1/1613 17077
Текущее время: 2024-12-12 12:16:30, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.90 0.89 0.85 1/1613 17079
Текущее время: 2024-12-12 12:16:36, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.82 0.87 0.85 1/1613 17103
Текущее время: 2024-12-12 12:16:43, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.70 0.84 0.84 1/1597 17127
Текущее время: 2024-12-12 12:16:49, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.64 0.83 0.83 1/1597 17151
Текущее время: 2024-12-12 12:16:58, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.54 0.80 0.82 1/1586 17185
Текущее время: 2024-12-12 12:17:04, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.50 0.79 0.82 1/1585 17211
Текущее время: 2024-12-12 12:17:11, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.46 0.77 0.81 3/1589 17248
Текущее время: 2024-12-12 12:17:18, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.39 0.75 0.80 3/1586 17274
Текущее время: 2024-12-12 12:19:42, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.76 1.13 0.93 1/1629 17458
Текущее время: 2024-12-12 12:20:14, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.35 1.10 0.93 1/1618 17492
Текущее время: 2024-12-12 12:20:54, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.88 1.00 0.90 2/1641 17552
Текущее время: 2024-12-12 12:21:11, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.68 0.95 0.89 1/1642 17588
Текущее время: 2024-12-12 12:21:58, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.82 0.96 0.90 1/1643 17635
Текущее время: 2024-12-12 12:23:52, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.69 0.82 0.85 1/1643 17728
Текущее время: 2024-12-12 12:25:30, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.58 1.03 0.92 1/1644 17800
Текущее время: 2024-12-12 12:26:05, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.45 1.05 0.93 1/1646 17843
Текущее время: 2024-12-12 12:26:51, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.12 1.01 0.92 3/1651 17898
Текущее время: 2024-12-12 12:27:53, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.81 0.96 0.91 1/1644 17971
Текущее время: 2024-12-12 12:29:15, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.81 1.15 0.98 1/1620 18045
Текущее время: 2024-12-12 12:29:28, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.48 1.11 0.97 2/1632 18089
Текущее время: 2024-12-12 12:32:42, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.51 0.70 0.82 1/1629 18227
Текущее время: 2024-12-12 12:35:31, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.68 0.75 0.82 1/1640 18365
Текущее время: 2024-12-12 12:35:54, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.44 0.69 0.80 3/1639 18397
Текущее время: 2024-12-12 12:37:01, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.43 0.63 0.77 1/1614 18483
Текущее время: 2024-12-12 12:39:02, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.19 0.46 0.69 4/1631 18574
Текущее время: 2024-12-12 12:41:10, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.55 0.49 0.67 3/1616 18673
Текущее время: 2024-12-12 12:41:37, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.75 0.55 0.68 1/1635 18741
Текущее время: 2024-12-12 12:42:41, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.41 0.47 0.64 2/1625 18791
Текущее время: 2024-12-12 12:43:25, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.78 0.55 0.66 2/1616 18838
Текущее время: 2024-12-12 12:54:30, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.13 0.90 0.74 1/1627 19332
Текущее время: 2024-12-12 12:55:00, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.18 0.93 0.75 6/1630 19377
Текущее время: 2024-12-12 12:56:40, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.64 1.04 0.80 1/1737 19774
Текущее время: 2024-12-12 13:00:07, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.95 1.10 0.89 2/1637 19942
Текущее время: 2024-12-12 13:00:40, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.96 1.09 0.89 1/1659 19995
Текущее время: 2024-12-12 13:01:18, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.92 1.06 0.89 3/1624 20049
Текущее время: 2024-12-12 13:02:53, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.18 1.03 0.90 1/1632 20133
Текущее время: 2024-12-12 13:03:21, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.98 1.00 0.89 2/1626 20168
Текущее время: 2024-12-12 13:04:37, количество файлов: 5, размер файла: 1M, загрузка процессора: 2.08 1.37 1.03 1/1708 20559
Текущее время: 2024-12-12 13:05:18, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.79 1.39 1.05 1/1637 20627
Текущее время: 2024-12-12 13:06:49, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.78 1.13 0.99 1/1636 20707
Текущее время: 2024-12-12 13:07:32, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.80 1.10 0.98 1/1639 20753
Текущее время: 2024-12-12 13:07:40, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.76 1.08 0.98 1/1640 20786
Текущее время: 2024-12-12 13:07:41, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.76 1.08 0.98 1/1640 20788
Текущее время: 2024-12-12 13:07:47, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.70 1.06 0.97 1/1641 20813
Текущее время: 2024-12-12 13:07:53, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.64 1.04 0.97 2/1640 20835
Текущее время: 2024-12-12 13:08:00, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.54 1.00 0.96 2/1627 20859
Текущее время: 2024-12-12 13:08:09, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.50 0.99 0.95 1/1623 20893
Текущее время: 2024-12-12 13:08:15, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.42 0.95 0.94 1/1622 20915
Текущее время: 2024-12-12 13:13:58, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.29 1.31 1.09 2/1649 21492
Текущее время: 2024-12-12 13:14:06, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.47 1.35 1.10 1/1644 21533
Текущее время: 2024-12-12 13:14:06, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.47 1.35 1.10 1/1643 21535
Текущее время: 2024-12-12 13:14:13, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.35 1.33 1.10 1/1642 21561
Текущее время: 2024-12-12 13:14:19, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.24 1.31 1.09 3/1638 21583
Текущее время: 2024-12-12 13:14:25, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.69 1.40 1.12 1/1641 21621
Текущее время: 2024-12-12 13:14:34, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.55 1.37 1.11 1/1648 21662
Текущее время: 2024-12-12 13:14:40, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.31 1.33 1.10 1/1649 21687
Текущее время: 2024-12-12 13:19:14, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.80 1.11 1.07 1/1622 21836
Текущее время: 2024-12-12 13:19:23, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.68 1.07 1.05 1/1622 21868
Текущее время: 2024-12-12 13:19:23, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.68 1.07 1.05 1/1623 21871
Текущее время: 2024-12-12 13:19:29, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.63 1.05 1.05 1/1629 21901
Текущее время: 2024-12-12 13:19:32, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.66 1.05 1.05 1/1631 21911
Текущее время: 2024-12-12 13:19:38, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.60 1.03 1.04 1/1632 21936
Текущее время: 2024-12-12 13:19:47, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.51 1.00 1.03 4/1625 21971
Текущее время: 2024-12-12 13:19:53, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.47 0.98 1.02 1/1621 21993
Текущее время: 2024-12-12 13:20:48, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.38 0.88 0.98 1/1637 22062
Текущее время: 2024-12-12 13:20:56, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.40 0.86 0.98 1/1635 22094
Текущее время: 2024-12-12 13:20:56, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.40 0.86 0.98 1/1635 22096
Текущее время: 2024-12-12 13:21:03, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.60 0.90 0.99 1/1628 22120
Текущее время: 2024-12-12 13:21:05, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.60 0.90 0.99 2/1628 22128
Текущее время: 2024-12-12 13:21:11, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.59 0.89 0.99 2/1627 22152
Текущее время: 2024-12-12 13:21:20, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.54 0.87 0.98 2/1612 22186
Текущее время: 2024-12-12 13:21:26, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.46 0.84 0.97 2/1611 22210
Текущее время: 2024-12-12 13:22:06, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.00 0.94 1.00 1/1624 22272
Текущее время: 2024-12-12 13:22:14, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.92 0.92 0.99 1/1622 22304
Текущее время: 2024-12-12 13:22:15, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.92 0.92 0.99 1/1622 22306
Текущее время: 2024-12-12 13:22:21, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.78 0.89 0.98 2/1622 22330
Текущее время: 2024-12-12 13:22:23, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.78 0.89 0.98 1/1623 22339
Текущее время: 2024-12-12 13:22:30, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.80 0.90 0.98 3/1619 22369
Текущее время: 2024-12-12 13:22:38, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.67 0.87 0.97 1/1622 22406
Текущее время: 2024-12-12 13:22:44, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.62 0.85 0.97 1/1623 22429
Текущее время: 2024-12-12 13:25:11, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.20 1.06 1.03 2/1323 23370
Текущее время: 2024-12-12 13:25:20, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.18 1.06 1.03 1/1314 23402
Текущее время: 2024-12-12 13:25:20, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.09 1.04 1.02 2/1314 23404
Текущее время: 2024-12-12 13:25:26, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.00 1.02 1.02 1/1314 23428
Текущее время: 2024-12-12 13:25:28, количество файлов: 5, размер файла: 1M, загрузка процессора: 1.00 1.02 1.02 1/1314 23436
Текущее время: 2024-12-12 13:25:35, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.92 1.01 1.01 1/1312 23460
Текущее время: 2024-12-12 13:25:44, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.78 0.97 1.00 1/1308 23494
Текущее время: 2024-12-12 13:25:49, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.71 0.96 1.00 1/1308 23516
Текущее время: 2024-12-12 13:25:56, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.60 0.92 0.98 1/1301 23543
Текущее время: 2024-12-12 13:26:03, количество файлов: 5, размер файла: 1M, загрузка процессора: 0.56 0.91 0.98 1/1301 23569
